pmid	gene_set_name	target_id	disease_id	disease_name	score
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000114650	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	50.8125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000121879	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	50.2656
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000091140	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	50.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000171552	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	50.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099795	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000162521	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000125398	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000103363	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000066279	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000103168	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.3864
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000088325	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.3333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000071894	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	49.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000116688	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	48.8421
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000138448	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	48.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000102554	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	48.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105568	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	48.4583
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000124789	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	48.2273
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099821	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	48.1389
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000127481	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47.9722
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175054	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47.9211
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000007923	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47.8958
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000058600	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47.875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000123349	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47.5625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105617	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47.3333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110321	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175592	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000082781	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105953	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000135249	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	47
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110092	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	46.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000071127	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	46.8333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000141367	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	46.5526
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000166333	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	46.4375
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000124228	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	46.3088
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000140443	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	46.2708
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000184634	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	45.9063
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100462	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	45.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000140564	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	45.7083
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000168522	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	45.6184
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000114867	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	45.5417
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000065615	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	45.3125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000198952	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.9412
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000108106	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.6136
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000184445	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110921	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000156970	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.2344
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100813	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000163584	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000196950	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	SRPR	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000135316	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	44.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000074800	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000148308	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000161203	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.7841
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000128908	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.7353
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101266	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.6875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000117410	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.5972
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000112282	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000116670	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.4444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000115091	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000103502	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000112592	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000104356	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	43.0227
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000130816	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.9615
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000152684	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.9615
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000072864	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.9444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105254	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.9444
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000116459	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.8824
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101311	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000112312	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000185359	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000010292	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175063	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.5441
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000010256	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.4583
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000147457	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000161904	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000070756	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.25
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000135763	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.2308
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000131473	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.2273
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000178921	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.2273
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000143498	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110955	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000176890	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.0938
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000072803	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42.0781
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000077235	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169045	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	42
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000142657	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.9722
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000242028	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.8958
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000205339	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.8958
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101057	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100714	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.7955
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000140943	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100345	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000061936	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000147133	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.6528
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000120699	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.5469
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000172269	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.5313
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000102606	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000167721	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.4737
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000139618	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.3333
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000198793	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.3125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000163399	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000132294	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000183495	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000070061	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000185950	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000155380	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000180098	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41.1667
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000172757	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000163528	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000137100	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100209	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000166411	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	41
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000132661	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.9844
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000275835	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	KIAA0947	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.8235
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000140740	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000113141	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.6364
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099956	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.6364
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000165494	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.5833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169679	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.5526
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000148843	http://www.ebi.ac.uk/efo/EFO_1001951	Colorectal carcinoma	40.5526
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000141736	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	75.5
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000161203	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	65.5625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101057	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	60.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000165501	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	56.4808
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000141367	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	56.125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000169710	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	56.0833
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000138107	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	53.3636
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000130856	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	52.9688
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000146648	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	52.4688
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000079805	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	52.3472
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000092439	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	52.2727
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000110092	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	51.3906
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000065361	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	51.375
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000071894	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	51.1176
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000076201	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	50.3654
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000127481	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	50.125
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000184787	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	49.9167
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000113575	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	49.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000072274	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	49.5735
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000100345	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	49.1875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000123374	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	48.7917
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000149925	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	48.7778
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000099194	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	48.7778
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000114650	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	48.75
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000101158	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	48.6406
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000175063	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	47.875
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000103496	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	47.8056
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000105254	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	47.6912
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000161960	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	47.5625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000123349	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	47.5625
00000000	Project Score: Prioritisation of oncology therapeutic targets using CRISPR-Cas9 screening	ENSG00000077235	http://www.ebi.ac.uk/efo/EFO_0000478	Esophageal adenocarcinoma	47.5469
